newton_method_mod,"10,000.00",3,"10,000.00","237,473.61",48.04
newton_method_mod,"100,000.00",3,1.00,"237,565.85",46.38
fixed_point,10,9,100,"238,205.00",2
newton_method_mod,"1,000.00",3,"100,000,000.00","239,485.28",50.28
fixed_point,100,7,100,"239,760.50",2
newton_method_mod,10.00,9,"100,000,000.00","239,800.18",50.45
newton_method_mod,"1,000.00",5,1.00,"240,232.77",49.01
newton_method_mod,100.00,7,1.00,"240,671.65",46.49
fixed_point,100,9,100,"240,672.00",2
fixed_point,10,5,1,"240,687.25",2
bisection,100000,3,"100,000,000.00","240,932.91",35.76
fixed_point,100,9,10000,"241,253.00",2
newton_method,100.00,5,"1,000,000.00","241,511.72",50.85
bisection_mod,100,1,1.00,"241,891.79",38.02
newton_method_mod,100.00,7,100.00,"242,243.22",49.56
newton_method,"10,000.00",3,"100,000,000.00","242,790.37",56.08
bisection_mod,10,1,"10,000.00","242,888.41",34.15
fixed_point,10,3,100,"243,571.17",2
newton_method_mod,"10,000.00",3,"1,000,000.00","245,582.90",51.94
newton_method_mod,"1,000.00",5,100.00,"246,585.14",52.97
newton_method,100.00,5,100.00,"246,652.78",41.93
fixed_point,100,5,10000,"246,753.00",2
newton_method_mod,"100,000.00",3,100.00,"246,879.84",50.32
fixed_point,100,7,1,"247,365.00",2
bisection_mod,100,1,"10,000.00","247,567.26",40.02
newton_method_mod,100.00,5,"1,000,000.00","247,587.26",50.04
steffenson,"100,000.00",1,100.00,"247,604.11",31.91
newton_method,100.00,7,100.00,"247,614.96",51.54
newton_method,100.00,9,1.00,"249,092.39",54.46
steffenson,"10,000.00",1,100.00,"249,231.06",31.91
newton_method,100.00,9,100.00,"249,629.03",57.5
newton_method,100.00,5,"100,000,000.00","250,169.23",54.33
newton_method,100.00,7,"10,000.00","250,327.78",54.26
newton_method_mod,100.00,5,"100,000,000.00","250,382.25",54.34
newton_method_mod,100.00,9,1.00,"250,990.64",54.37
fixed_point,10,5,100000000,"251,101.00",2
steffenson,10.00,3,"1,000,000.00","251,923.87",30.94
newton_method,"10,000.00",5,1.00,"252,988.63",59.24
bisection_mod,100,1,100.00,"254,360.03",41.22
bisection_mod,100,1,"100,000,000.00","255,091.19",40.83
newton_method,"1,000.00",5,"10,000.00","256,140.03",57.16
bisection_mod,100,1,"1,000,000.00","256,502.53",41.61
newton_method,"100,000.00",3,100.00,"257,540.67",49.95
fixed_point,10,3,1,"257,714.33",2
newton_method,100.00,5,"10,000.00","259,906.92",46.15
bisection_mod,1000,1,1.00,"260,744.30",42.51
newton_method,"1,000.00",7,1.00,"261,305.01",60.27
newton_method,"100,000.00",3,"10,000.00","261,318.28",53.9
newton_method,100.00,7,"1,000,000.00","262,303.01",57.27
newton_method_mod,"1,000.00",5,"10,000.00","262,342.66",56.62
newton_method_mod,"100,000.00",3,"10,000.00","262,974.63",53.86
newton_method,"100,000.00",3,"100,000,000.00","264,191.40",61.68
newton_method_mod,"10,000.00",3,"100,000,000.00","264,601.58",55.62
newton_method_mod,100.00,7,"10,000.00","264,843.95",53.88
newton_method,"1,000.00",5,"1,000,000.00","265,355.67",60.89
newton_method,"100,000.00",3,"1,000,000.00","266,770.23",57.97
newton_method,"10,000.00",5,100.00,"267,795.18",63.82
newton_method,"10,000.00",5,"10,000.00","270,166.90",66.82
newton_method,100.00,9,"10,000.00","270,174.64",63.1
newton_method_mod,100.00,7,"1,000,000.00","270,500.19",58.99
newton_method,100.00,7,"100,000,000.00","271,369.53",64.41
bisection_mod,1000,1,"100,000,000.00","272,629.65",45.56
bisection_mod,10000,1,1.00,"273,543.39",45.67
newton_method_mod,"100,000.00",3,"1,000,000.00","275,106.74",57.65
bisection_mod,1000,1,100.00,"275,422.72",45.97
